Date,Key,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential
2020-03-03,PE_CAJ,5.0,12.0,4.0,1.0,2.0,0.0
2020-03-03,PE_HUV,0.0,,7.0,-10.0,7.0,
2020-03-03,PE_ICA,-4.0,-1.0,-1.0,-4.0,0.0,1.0
2020-03-03,PE_LAL,1.0,2.0,-3.0,-9.0,2.0,0.0
2020-03-03,PE_LAM,-1.0,5.0,-1.0,-4.0,4.0,0.0
2020-03-03,PE_LOR,-3.0,0.0,-6.0,-6.0,1.0,-1.0
2020-03-03,PE_MDD,5.0,-4.0,9.0,13.0,5.0,-1.0
2020-03-03,PE_MOQ,2.0,-3.0,-9.0,-17.0,3.0,0.0
2020-03-03,PE_PAS,0.0,12.0,3.0,,8.0,
2020-03-03,PE_PIU,-2.0,1.0,-5.0,1.0,1.0,0.0
2020-03-03,PE_PUN,7.0,9.0,10.0,11.0,0.0,-1.0
2020-03-03,PE_TAC,-6.0,-10.0,-10.0,-4.0,-1.0,1.0
2020-03-03,PE_TUM,7.0,-6.0,-5.0,3.0,5.0,-1.0
2020-03-03,PE_UCA,4.0,0.0,3.0,14.0,5.0,-1.0
2020-03-03,PG,3.0,7.0,-8.0,-3.0,14.0,0.0
2020-03-03,PH,1.0,2.0,-2.0,-4.0,7.0,0.0
2020-03-03,PK,6.0,10.0,12.0,6.0,3.0,-1.0
2020-03-03,PL,1.0,1.0,0.0,2.0,9.0,0.0
2020-03-03,PR,2.0,10.0,0.0,4.0,9.0,-2.0
2020-03-03,PT,-1.0,7.0,-3.0,1.0,3.0,0.0
2020-03-03,PT_20,1.0,3.0,7.0,6.0,2.0,0.0
2020-03-03,PT_30,-1.0,8.0,8.0,-1.0,-1.0,0.0
2020-03-03,PY,2.0,4.0,-2.0,-3.0,19.0,-3.0
2020-03-03,QA,1.0,5.0,3.0,-1.0,5.0,1.0
2020-03-03,RE,-17.0,-20.0,-15.0,-11.0,2.0,
2020-03-03,RO,-1.0,1.0,12.0,3.0,4.0,-1.0
2020-03-03,RS,8.0,7.0,4.0,7.0,9.0,-2.0
2020-03-03,RW,-2.0,0.0,2.0,4.0,3.0,1.0
2020-03-03,SA,-1.0,3.0,0.0,-8.0,4.0,1.0
2020-03-03,SE,0.0,2.0,5.0,-4.0,-2.0,1.0
2020-03-03,SG,-8.0,-5.0,-3.0,-13.0,-1.0,6.0
2020-03-03,SI,-2.0,-3.0,-15.0,3.0,2.0,1.0
2020-03-03,SK,-2.0,0.0,-3.0,-1.0,-2.0,1.0
2020-03-03,SN,-1.0,1.0,2.0,-1.0,3.0,1.0
2020-03-03,SV,2.0,3.0,-3.0,0.0,6.0,-1.0
2020-03-03,TG,-7.0,-3.0,6.0,-4.0,1.0,3.0
2020-03-03,TH,0.0,5.0,-8.0,-10.0,-4.0,3.0
2020-03-03,TJ,3.0,6.0,-2.0,3.0,20.0,-5.0
2020-03-03,TR,7.0,9.0,23.0,6.0,10.0,-3.0
2020-03-03,TT,7.0,15.0,3.0,9.0,1.0,0.0
2020-03-03,TW,-10.0,-1.0,-2.0,-15.0,14.0,2.0
2020-03-03,TZ,0.0,1.0,4.0,4.0,-1.0,1.0
2020-03-03,UG,1.0,0.0,-7.0,-3.0,12.0,0.0
2020-03-03,US,11.0,10.0,20.0,3.0,2.0,-1.0
2020-03-03,US_AK,11.0,9.0,-2.0,3.0,3.0,0.0
2020-03-03,US_AL,20.0,15.0,33.0,5.0,2.0,-1.0
2020-03-03,US_AR,22.0,15.0,58.0,4.0,3.0,-2.0
2020-03-03,US_AZ,9.0,8.0,11.0,6.0,3.0,-1.0
2020-03-03,US_CA,8.0,9.0,30.0,2.0,3.0,-1.0
2020-03-03,US_CO,9.0,11.0,17.0,3.0,4.0,-1.0
2020-03-03,US_CT,6.0,10.0,19.0,5.0,3.0,-1.0
2020-03-03,US_DC,8.0,3.0,2.0,3.0,3.0,-1.0
2020-03-03,US_DE,11.0,6.0,18.0,5.0,3.0,-1.0
2020-03-03,US_FL,8.0,10.0,10.0,3.0,2.0,0.0
2020-03-03,US_GA,10.0,11.0,0.0,0.0,1.0,0.0
2020-03-03,US_HI,1.0,5.0,0.0,-3.0,1.0,0.0
2020-03-03,US_IA,8.0,15.0,36.0,-1.0,2.0,-1.0
2020-03-03,US_ID,11.0,15.0,43.0,7.0,3.0,-1.0
2020-03-03,US_IL,10.0,10.0,21.0,2.0,2.0,-1.0
2020-03-03,US_IN,14.0,11.0,35.0,9.0,2.0,-1.0
2020-03-03,US_KS,14.0,9.0,80.0,9.0,3.0,-2.0
2020-03-03,US_KY,16.0,16.0,35.0,6.0,3.0,-1.0
2020-03-03,US_LA,16.0,15.0,18.0,6.0,3.0,-2.0
2020-03-03,US_MA,11.0,6.0,49.0,4.0,1.0,-1.0
2020-03-03,US_MD,7.0,6.0,24.0,1.0,4.0,-1.0
2020-03-03,US_ME,20.0,10.0,55.0,12.0,2.0,-2.0
2020-03-03,US_MI,12.0,7.0,14.0,8.0,1.0,-1.0
2020-03-03,US_MN,10.0,7.0,20.0,3.0,1.0,0.0
2020-03-03,US_MO,14.0,12.0,66.0,5.0,3.0,-2.0
2020-03-03,US_MS,22.0,16.0,21.0,8.0,2.0,-2.0
2020-03-03,US_MT,10.0,9.0,13.0,11.0,1.0,-1.0
2020-03-03,US_NC,13.0,9.0,24.0,3.0,2.0,0.0
2020-03-03,US_ND,6.0,4.0,13.0,3.0,2.0,0.0
2020-03-03,US_NE,10.0,10.0,55.0,1.0,2.0,-1.0
2020-03-03,US_NH,8.0,6.0,43.0,16.0,2.0,-1.0
2020-03-03,US_NJ,4.0,6.0,10.0,2.0,3.0,0.0
2020-03-03,US_NM,14.0,15.0,11.0,8.0,3.0,-1.0
2020-03-03,US_NV,9.0,11.0,9.0,-1.0,2.0,-1.0
2020-03-03,US_NY,4.0,6.0,6.0,0.0,4.0,0.0
2020-03-03,US_OH,12.0,8.0,23.0,7.0,2.0,-1.0
2020-03-03,US_OK,17.0,14.0,46.0,7.0,2.0,-2.0
2020-03-03,US_OR,10.0,12.0,40.0,2.0,1.0,-1.0
2020-03-03,US_PA,9.0,5.0,4.0,3.0,2.0,0.0
2020-03-03,US_RI,9.0,6.0,61.0,2.0,2.0,-1.0
2020-03-03,US_SC,10.0,8.0,3.0,4.0,2.0,0.0
2020-03-03,US_SD,8.0,11.0,18.0,9.0,2.0,-1.0
2020-03-03,US_TN,17.0,12.0,38.0,4.0,-8.0,0.0
2020-03-03,US_TX,12.0,10.0,17.0,3.0,3.0,-2.0
2020-03-03,US_UT,10.0,16.0,35.0,2.0,0.0,0.0
2020-03-03,US_VA,14.0,10.0,40.0,2.0,-4.0,0.0
2020-03-03,US_VT,16.0,10.0,29.0,13.0,-10.0,1.0
2020-03-03,US_WA,6.0,11.0,23.0,-2.0,-1.0,1.0
2020-03-03,US_WI,7.0,5.0,16.0,4.0,0.0,0.0
2020-03-03,US_WV,20.0,12.0,9.0,6.0,3.0,-1.0
2020-03-03,US_WY,11.0,14.0,3.0,-18.0,4.0,-1.0
2020-03-03,UY,3.0,11.0,-12.0,4.0,19.0,-1.0
2020-03-03,VE,6.0,5.0,3.0,3.0,9.0,-1.0
2020-03-03,VN,-12.0,-6.0,-10.0,-10.0,14.0,5.0
2020-03-03,YE,3.0,0.0,1.0,5.0,4.0,1.0
2020-03-03,ZA,2.0,5.0,-1.0,11.0,9.0,-1.0
2020-03-03,ZM,5.0,4.0,4.0,3.0,10.0,2.0
2020-03-03,ZW,0.0,4.0,-8.0,-15.0,9.0,1.0
2020-03-04,AE,-1.0,7.0,-2.0,-5.0,3.0,2.0
2020-03-04,AF,-2.0,4.0,1.0,-1.0,7.0,1.0
2020-03-04,AG,3.0,4.0,4.0,1.0,2.0,0.0
2020-03-04,AO,7.0,6.0,12.0,-3.0,8.0,-1.0
2020-03-04,AR,-1.0,3.0,-1.0,8.0,18.0,-2.0
2020-03-04,AR_B,-6.0,0.0,-4.0,8.0,14.0,-2.0
2020-03-04,AR_L,1.0,0.0,-10.0,-1.0,28.0,-2.0
2020-03-04,AR_R,-16.0,-8.0,-23.0,-38.0,13.0,0.0
2020-03-04,AR_T,8.0,6.0,7.0,-8.0,22.0,-3.0
2020-03-04,AR_W,-3.0,-1.0,-6.0,-12.0,31.0,-3.0
2020-03-04,AR_Y,-2.0,5.0,4.0,3.0,24.0,-1.0
2020-03-04,AT,2.0,5.0,12.0,0.0,2.0,0.0
2020-03-04,AU,0.0,12.0,-15.0,7.0,14.0,-1.0
2020-03-04,AU_ACT,-4.0,6.0,-36.0,2.0,22.0,0.0
2020-03-04,AU_NSW,-3.0,14.0,-30.0,2.0,13.0,0.0
2020-03-04,AU_NT,8.0,7.0,7.0,4.0,20.0,-2.0
2020-03-04,AU_QLD,-2.0,8.0,-9.0,4.0,11.0,-1.0
2020-03-04,AU_SA,1.0,8.0,0.0,13.0,14.0,-1.0
2020-03-04,AU_TAS,0.0,6.0,-5.0,8.0,18.0,-2.0
2020-03-04,AU_VIC,2.0,15.0,-11.0,11.0,14.0,-2.0
2020-03-04,AU_WA,-1.0,18.0,-6.0,7.0,17.0,-1.0
2020-03-04,AW,3.0,3.0,9.0,5.0,1.0,1.0
2020-03-04,BA,1.0,3.0,-3.0,4.0,9.0,0.0
2020-03-04,BB,1.0,3.0,4.0,-1.0,4.0,-1.0
2020-03-04,BD,4.0,5.0,5.0,5.0,8.0,1.0
2020-03-04,BE,1.0,4.0,7.0,1.0,4.0,0.0
2020-03-04,BF,3.0,3.0,1.0,6.0,5.0,-1.0
2020-03-04,BG,-3.0,0.0,3.0,7.0,0.0,0.0
2020-03-04,BH,-10.0,-3.0,-15.0,-8.0,-3.0,4.0
2020-03-04,BJ,1.0,4.0,5.0,6.0,3.0,0.0
2020-03-04,BO,-3.0,1.0,1.0,-7.0,22.0,-1.0
2020-03-04,BR,-1.0,2.0,-11.0,7.0,16.0,-1.0
2020-03-04,BS,1.0,3.0,11.0,8.0,2.0,-1.0
2020-03-04,BW,2.0,-4.0,-4.0,-6.0,8.0,0.0
2020-03-04,BY,5.0,7.0,5.0,6.0,7.0,-1.0
2020-03-04,BZ,1.0,1.0,10.0,9.0,4.0,1.0
2020-03-04,CA,5.0,4.0,11.0,0.0,-1.0,1.0
2020-03-04,CA_AB,4.0,7.0,4.0,0.0,5.0,0.0
2020-03-04,CA_BC,5.0,6.0,56.0,4.0,2.0,-1.0
2020-03-04,CA_MB,2.0,1.0,3.0,-2.0,3.0,1.0
2020-03-04,CA_NB,1.0,-6.0,-20.0,-2.0,-18.0,4.0
2020-03-04,CA_NL,-1.0,-6.0,-4.0,-3.0,0.0,1.0
2020-03-04,CA_NS,2.0,-3.0,-8.0,2.0,1.0,1.0
2020-03-04,CA_NT,14.0,12.0,,,2.0,
2020-03-04,CA_NU,1.0,,,,5.0,
2020-03-04,CA_ON,4.0,4.0,1.0,0.0,4.0,0.0
2020-03-04,CA_PE,2.0,-4.0,,,0.0,1.0
2020-03-04,CA_QC,7.0,0.0,-1.0,-9.0,-14.0,3.0
2020-03-04,CA_SK,4.0,6.0,6.0,-1.0,3.0,0.0
2020-03-04,CA_YT,13.0,3.0,,,3.0,
2020-03-04,CH,-3.0,1.0,8.0,-2.0,-1.0,1.0
2020-03-04,CH_AG,0.0,2.0,19.0,1.0,-1.0,1.0
2020-03-04,CH_AI,,,,,6.0,
2020-03-04,CH_AR,8.0,2.0,,-1.0,-2.0,
2020-03-04,CH_BL,-11.0,-6.0,,-15.0,-28.0,5.0
2020-03-04,CH_FR,-2.0,3.0,9.0,0.0,1.0,0.0
2020-03-04,CH_GE,-3.0,4.0,5.0,-3.0,0.0,1.0
2020-03-04,CH_GL,-4.0,0.0,,-11.0,2.0,
2020-03-04,CH_GR,2.0,-2.0,12.0,-1.0,-3.0,2.0
2020-03-04,CH_JU,0.0,1.0,,-3.0,0.0,1.0
2020-03-04,CH_LU,-5.0,2.0,9.0,0.0,-1.0,2.0
2020-03-04,CH_NE,-3.0,0.0,,1.0,1.0,1.0
2020-03-04,CH_NW,-2.0,-1.0,,-5.0,-2.0,
2020-03-04,CH_OW,-6.0,-2.0,,-1.0,2.0,
2020-03-04,CH_SG,-2.0,2.0,18.0,2.0,2.0,1.0
2020-03-04,CH_SH,-1.0,-2.0,,2.0,4.0,1.0
2020-03-04,CH_SO,-2.0,3.0,,-5.0,-3.0,2.0
2020-03-04,CH_SZ,-4.0,-11.0,,-6.0,-5.0,1.0
2020-03-04,CH_TG,-2.0,0.0,15.0,0.0,0.0,1.0
2020-03-04,CH_TI,-4.0,4.0,27.0,-5.0,-3.0,2.0
2020-03-04,CH_UR,5.0,-4.0,,-14.0,0.0,
2020-03-04,CH_VD,-1.0,0.0,0.0,-2.0,2.0,0.0
2020-03-04,CH_VS,-1.0,3.0,7.0,0.0,-1.0,1.0
2020-03-04,CI,6.0,5.0,9.0,7.0,4.0,-1.0
2020-03-04,CL,1.0,9.0,-16.0,5.0,14.0,0.0
2020-03-04,CL_AI,-4.0,9.0,-5.0,-6.0,17.0,0.0
2020-03-04,CL_AN,2.0,8.0,-20.0,2.0,15.0,0.0
2020-03-04,CL_AP,11.0,13.0,-30.0,-7.0,12.0,1.0
2020-03-04,CL_AT,7.0,3.0,-22.0,-2.0,12.0,2.0
2020-03-04,CL_CO,-13.0,0.0,-42.0,-12.0,16.0,0.0
2020-03-04,CL_LI,2.0,6.0,-19.0,-2.0,15.0,0.0
2020-03-04,CL_LL,-4.0,4.0,-21.0,-8.0,15.0,-2.0
2020-03-04,CL_LR,-9.0,-3.0,-41.0,-21.0,18.0,-2.0
2020-03-04,CL_ML,-5.0,2.0,-17.0,-8.0,21.0,-1.0
2020-03-04,CL_NB,4.0,1.0,-15.0,-16.0,-9.0,1.0
2020-03-04,CL_TA,-1.0,8.0,-25.0,0.0,17.0,-1.0
2020-03-04,CL_VS,-4.0,-3.0,-26.0,-3.0,11.0,1.0
2020-03-04,CM,-1.0,4.0,3.0,7.0,4.0,0.0
2020-03-04,CO,-1.0,2.0,-2.0,9.0,15.0,-2.0
2020-03-04,CO_ANT,-4.0,-1.0,-1.0,10.0,11.0,-1.0
2020-03-04,CO_ARA,-3.0,-1.0,-1.0,-15.0,23.0,0.0
2020-03-04,CO_CAL,-1.0,-1.0,0.0,-3.0,11.0,-1.0
2020-03-04,CO_CAQ,-5.0,6.0,1.0,,17.0,-1.0
2020-03-04,CO_CAS,-3.0,6.0,-1.0,6.0,17.0,-1.0
2020-03-04,CO_CAU,-4.0,2.0,-6.0,,19.0,-3.0
2020-03-04,CO_CAU,-2.0,4.0,-1.0,8.0,15.0,-2.0
2020-03-04,CO_CES,-1.0,1.0,-5.0,6.0,23.0,-2.0
2020-03-04,CO_CUN,-7.0,3.0,-1.0,23.0,16.0,-3.0
2020-03-04,CO_GUV,-5.0,-12.0,5.0,,19.0,
2020-03-04,CO_HUI,-2.0,4.0,-3.0,,16.0,-2.0
2020-03-04,CO_LAG,-10.0,-3.0,-9.0,-20.0,14.0,-3.0
2020-03-04,CO_MAG,-6.0,-5.0,-19.0,-23.0,19.0,-2.0
2020-03-04,CO_MET,-2.0,2.0,2.0,-3.0,19.0,-1.0
2020-03-04,CO_PUT,-7.0,-13.0,-1.0,,17.0,-1.0
2020-03-04,CO_RIS,-1.0,0.0,-3.0,6.0,12.0,-2.0
2020-03-04,CO_SAN,-1.0,0.0,-3.0,2.0,16.0,-2.0
2020-03-04,CO_SUC,-6.0,1.0,-8.0,-27.0,22.0,-2.0
2020-03-04,CO_TOL,-2.0,0.0,-6.0,-3.0,15.0,-2.0
2020-03-04,CO_VAC,-2.0,4.0,-1.0,8.0,15.0,-2.0
2020-03-04,CO_VID,,,-9.0,,,
2020-03-04,CR,-4.0,3.0,0.0,-1.0,21.0,-3.0
2020-03-04,CV,0.0,-1.0,0.0,-13.0,3.0,0.0
2020-03-04,CZ,3.0,2.0,17.0,0.0,-1.0,0.0
2020-03-04,DE,2.0,2.0,14.0,-4.0,0.0,1.0
2020-03-04,DE_BB,2.0,5.0,17.0,0.0,1.0,1.0
2020-03-04,DE_BE,-1.0,7.0,9.0,-2.0,0.0,1.0
2020-03-04,DE_BW,0.0,1.0,11.0,-5.0,-1.0,1.0
2020-03-04,DE_BY,-2.0,2.0,7.0,-6.0,0.0,1.0
2020-03-04,DE_HB,0.0,3.0,4.0,-2.0,-1.0,1.0
2020-03-04,DE_HE,2.0,2.0,8.0,-7.0,0.0,1.0
2020-03-04,DE_HH,-4.0,-2.0,-7.0,-11.0,-14.0,3.0
2020-03-04,DE_MV,5.0,4.0,33.0,3.0,1.0,1.0
2020-03-04,DE_NI,3.0,4.0,14.0,-2.0,0.0,1.0
2020-03-04,DE_NW,2.0,2.0,19.0,-5.0,-1.0,1.0
2020-03-04,DE_RP,2.0,3.0,11.0,-5.0,-1.0,1.0
2020-03-04,DE_SH,5.0,3.0,25.0,-4.0,-1.0,1.0
2020-03-04,DE_SL,-1.0,2.0,-20.0,-9.0,-2.0,2.0
2020-03-04,DE_SN,2.0,3.0,22.0,1.0,0.0,0.0
2020-03-04,DE_ST,1.0,0.0,16.0,0.0,1.0,1.0
2020-03-04,DE_TH,2.0,1.0,12.0,0.0,-2.0,1.0
2020-03-04,DK,9.0,-5.0,16.0,1.0,2.0,0.0
2020-03-04,DO,-1.0,3.0,1.0,0.0,2.0,0.0
2020-03-04,EC,3.0,2.0,1.0,0.0,-7.0,2.0
2020-03-04,EE,0.0,-1.0,-7.0,0.0,1.0,1.0
2020-03-04,EG,3.0,8.0,8.0,8.0,13.0,-2.0
2020-03-04,ES,0.0,4.0,9.0,2.0,3.0,0.0
2020-03-04,ES_AN,2.0,4.0,14.0,8.0,0.0,0.0
2020-03-04,ES_AS,1.0,4.0,34.0,8.0,6.0,-1.0
2020-03-04,ES_CB,0.0,5.0,21.0,-1.0,3.0,0.0
2020-03-04,ES_CE,1.0,-9.0,-3.0,,4.0,-1.0
2020-03-04,ES_CM,-2.0,3.0,5.0,0.0,3.0,0.0
2020-03-04,ES_CN,-2.0,1.0,-2.0,-1.0,1.0,0.0
2020-03-04,ES_CT,-1.0,3.0,5.0,0.0,2.0,0.0
2020-03-04,ES_EX,-2.0,3.0,14.0,-2.0,5.0,-1.0
2020-03-04,ES_GA,-4.0,-1.0,-8.0,-1.0,3.0,0.0
2020-03-04,ES_IB,4.0,4.0,34.0,13.0,7.0,-1.0
2020-03-04,ES_MC,1.0,0.0,16.0,6.0,5.0,-1.0
2020-03-04,ES_MD,-2.0,5.0,10.0,1.0,3.0,-1.0
2020-03-04,ES_ML,-5.0,-4.0,4.0,,2.0,0.0
2020-03-04,ES_NC,1.0,3.0,11.0,-37.0,4.0,0.0
2020-03-04,ES_PV,-4.0,-1.0,3.0,-1.0,2.0,0.0
2020-03-04,ES_RI,0.0,5.0,17.0,7.0,3.0,-1.0
2020-03-04,ES_VC,1.0,3.0,18.0,6.0,3.0,0.0
2020-03-04,FI,-1.0,-1.0,12.0,-8.0,-8.0,2.0
2020-03-04,FJ,1.0,-6.0,-3.0,2.0,10.0,1.0
2020-03-04,FR,-6.0,2.0,1.0,-6.0,-3.0,2.0
2020-03-04,FR_ARA,-3.0,0.0,22.0,-8.0,-17.0,3.0
2020-03-04,FR_BFC,-4.0,-1.0,16.0,-9.0,-17.0,3.0
2020-03-04,FR_BRE,-8.0,1.0,-7.0,-4.0,2.0,2.0
2020-03-04,FR_COR,-1.0,-1.0,-2.0,-12.0,1.0,1.0
2020-03-04,FR_CVL,-4.0,3.0,-1.0,0.0,1.0,1.0
2020-03-04,FR_GES,-5.0,3.0,11.0,0.0,1.0,1.0
2020-03-04,FR_HDF,-6.0,0.0,3.0,-5.0,0.0,2.0
2020-03-04,FR_IDF,-8.0,2.0,-16.0,-7.0,2.0,1.0
2020-03-04,FR_NAQ,-8.0,-1.0,-11.0,-17.0,-19.0,4.0
2020-03-04,FR_NOR,-4.0,0.0,-7.0,-1.0,1.0,1.0
2020-03-04,FR_OCC,-3.0,4.0,-3.0,2.0,2.0,2.0
2020-03-04,FR_PAC,-2.0,5.0,12.0,-1.0,1.0,1.0
2020-03-04,FR_PDL,-5.0,1.0,-4.0,-4.0,2.0,2.0
2020-03-04,GA,-3.0,0.0,-6.0,-5.0,2.0,1.0
2020-03-04,GB,2.0,3.0,2.0,-2.0,1.0,1.0
2020-03-04,GE,4.0,10.0,13.0,4.0,-6.0,0.0
2020-03-04,GH,3.0,3.0,1.0,7.0,3.0,0.0
2020-03-04,GR,-3.0,4.0,0.0,0.0,4.0,0.0
2020-03-04,GT,3.0,3.0,3.0,2.0,4.0,0.0
2020-03-04,GW,-8.0,,-12.0,,4.0,
2020-03-04,HK,-24.0,-13.0,-21.0,-27.0,-11.0,13.0
2020-03-04,HN,-1.0,3.0,2.0,-2.0,10.0,-2.0
2020-03-04,HR,3.0,2.0,5.0,1.0,2.0,0.0
2020-03-04,HT,-3.0,-4.0,-4.0,-7.0,4.0,1.0
2020-03-04,HU,2.0,4.0,3.0,0.0,2.0,0.0
2020-03-04,ID,0.0,4.0,-5.0,-1.0,4.0,1.0
2020-03-04,ID_AC,4.0,6.0,8.0,9.0,8.0,0.0
2020-03-04,ID_BA,1.0,6.0,-6.0,-10.0,0.0,2.0
2020-03-04,ID_BB,-2.0,3.0,-1.0,3.0,6.0,1.0
2020-03-04,ID_BE,5.0,10.0,2.0,6.0,2.0,1.0
2020-03-04,ID_BT,-1.0,-1.0,0.0,-3.0,5.0,2.0
2020-03-04,ID_GO,-6.0,0.0,24.0,-41.0,0.0,3.0
2020-03-04,ID_JA,2.0,2.0,-11.0,8.0,5.0,1.0
2020-03-04,ID_JB,-1.0,3.0,-3.0,4.0,4.0,1.0
2020-03-04,ID_JI,5.0,11.0,-5.0,-2.0,5.0,0.0
2020-03-04,ID_JK,-2.0,4.0,-8.0,1.0,4.0,1.0
2020-03-04,ID_JT,-4.0,-2.0,-13.0,-3.0,3.0,2.0
2020-03-04,ID_KB,-2.0,2.0,3.0,-8.0,6.0,0.0
2020-03-04,ID_KI,2.0,6.0,-2.0,5.0,4.0,1.0
2020-03-04,ID_KR,-1.0,7.0,1.0,-6.0,4.0,2.0
2020-03-04,ID_KS,11.0,17.0,11.0,8.0,6.0,0.0
2020-03-04,ID_KT,5.0,8.0,-1.0,5.0,5.0,0.0
2020-03-04,ID_KU,-5.0,-1.0,-10.0,-4.0,-1.0,3.0
2020-03-04,ID_LA,-2.0,-1.0,-8.0,-5.0,4.0,2.0
2020-03-04,ID_MA,-3.0,1.0,-9.0,-4.0,4.0,1.0
2020-03-04,ID_MU,1.0,8.0,-1.0,-17.0,7.0,1.0
2020-03-04,ID_NB,1.0,0.0,-10.0,2.0,1.0,3.0
2020-03-04,ID_NT,-1.0,-4.0,-2.0,11.0,5.0,1.0
2020-03-04,ID_PA,2.0,-2.0,-1.0,4.0,9.0,1.0
2020-03-04,ID_PB,5.0,2.0,8.0,-11.0,8.0,1.0
2020-03-04,ID_RI,3.0,9.0,-3.0,-4.0,6.0,0.0
2020-03-04,ID_SA,2.0,7.0,-7.0,6.0,7.0,0.0
2020-03-04,ID_SB,6.0,9.0,6.0,-4.0,8.0,1.0
2020-03-04,ID_SN,-2.0,4.0,-10.0,-4.0,4.0,1.0
2020-03-04,ID_SR,-2.0,-7.0,-12.0,12.0,2.0,1.0
2020-03-04,ID_SS,0.0,4.0,-1.0,6.0,7.0,1.0
2020-03-04,ID_ST,-3.0,-4.0,-9.0,0.0,3.0,2.0
2020-03-04,ID_SU,0.0,5.0,-2.0,0.0,6.0,1.0
2020-03-04,IE,5.0,4.0,25.0,1.0,1.0,0.0
2020-03-04,IL,4.0,9.0,27.0,4.0,2.0,-1.0
2020-03-04,IN,0.0,5.0,1.0,3.0,7.0,0.0
2020-03-04,IN_AN,-7.0,-14.0,-2.0,-1.0,4.0,2.0
2020-03-04,IN_AP,0.0,5.0,6.0,0.0,6.0,0.0
2020-03-04,IN_AR,-5.0,-10.0,1.0,-2.0,12.0,-1.0
2020-03-04,IN_AS,6.0,9.0,6.0,7.0,12.0,-1.0
2020-03-04,IN_BR,7.0,14.0,11.0,11.0,6.0,-2.0
2020-03-04,IN_CH,2.0,2.0,13.0,2.0,1.0,0.0
2020-03-04,IN_CT,-1.0,1.0,3.0,2.0,5.0,0.0
2020-03-04,IN_DD,2.0,1.0,7.0,,1.0,1.0
2020-03-04,IN_DL,-5.0,0.0,1.0,-3.0,3.0,1.0
2020-03-04,IN_DN,7.0,,-7.0,2.0,2.0,0.0
2020-03-04,IN_GA,-4.0,-4.0,-9.0,0.0,3.0,1.0
2020-03-04,IN_GJ,-2.0,3.0,3.0,0.0,4.0,1.0
2020-03-04,IN_HP,6.0,5.0,13.0,12.0,13.0,0.0
2020-03-04,IN_HR,-3.0,-1.0,2.0,0.0,3.0,0.0
2020-03-04,IN_JH,1.0,2.0,2.0,8.0,5.0,-2.0
2020-03-04,IN_JK,200.0,192.0,,287.0,166.0,-21.0
2020-03-04,IN_KA,2.0,9.0,2.0,3.0,4.0,1.0
2020-03-04,IN_KL,-2.0,2.0,-3.0,-2.0,3.0,1.0
2020-03-04,IN_LD,,,7.0,,-3.0,
2020-03-04,IN_MH,0.0,3.0,0.0,2.0,6.0,0.0
2020-03-04,IN_ML,-45.0,-49.0,-33.0,-44.0,-28.0,-12.0
2020-03-04,IN_MN,2.0,5.0,-1.0,7.0,10.0,0.0
2020-03-04,IN_MP,-1.0,4.0,-1.0,3.0,6.0,0.0
2020-03-04,IN_MZ,10.0,18.0,25.0,16.0,5.0,-1.0
2020-03-04,IN_NL,7.0,0.0,12.0,8.0,28.0,-1.0
2020-03-04,IN_OR,1.0,9.0,1.0,11.0,5.0,-3.0
2020-03-04,IN_PB,1.0,3.0,5.0,4.0,6.0,-1.0
2020-03-04,IN_PY,-5.0,1.0,29.0,0.0,11.0,0.0
2020-03-04,IN_RJ,1.0,6.0,5.0,6.0,7.0,0.0
2020-03-04,IN_SK,13.0,8.0,12.0,12.0,18.0,1.0
2020-03-04,IN_TG,1.0,12.0,4.0,5.0,7.0,1.0
2020-03-04,IN_TN,3.0,6.0,2.0,5.0,6.0,0.0
2020-03-04,IN_TR,-1.0,4.0,-4.0,6.0,21.0,1.0
2020-03-04,IN_UP,1.0,8.0,3.0,4.0,4.0,0.0
2020-03-04,IN_UT,2.0,7.0,5.0,14.0,10.0,-1.0
2020-03-04,IN_WB,0.0,7.0,0.0,7.0,11.0,-2.0
2020-03-04,IQ,11.0,19.0,13.0,5.0,1.0,2.0
2020-03-04,IT,-7.0,1.0,8.0,-19.0,-8.0,4.0
2020-03-04,IT_25,-14.0,-1.0,46.0,-34.0,-19.0,8.0
2020-03-04,IT_34,-8.0,-2.0,3.0,-27.0,-12.0,5.0
2020-03-04,IT_42,-3.0,2.0,20.0,-11.0,-12.0,4.0
2020-03-04,IT_45,-13.0,-4.0,-6.0,-30.0,-13.0,7.0
2020-03-04,IT_52,-4.0,1.0,0.0,-11.0,0.0,1.0
2020-03-04,IT_55,-6.0,4.0,-5.0,-4.0,2.0,2.0
2020-03-04,IT_57,-12.0,0.0,-16.0,-22.0,-12.0,7.0
2020-03-04,IT_62,-5.0,4.0,-8.0,-11.0,1.0,1.0
2020-03-04,IT_65,-2.0,5.0,-4.0,-11.0,0.0,1.0
2020-03-04,IT_67,1.0,2.0,-15.0,-4.0,0.0,1.0
2020-03-04,IT_72,-5.0,2.0,-9.0,-9.0,-1.0,1.0
2020-03-04,IT_75,-3.0,5.0,7.0,-11.0,0.0,1.0
2020-03-04,IT_77,-2.0,4.0,1.0,-3.0,2.0,1.0
2020-03-04,IT_78,-5.0,2.0,1.0,-17.0,-2.0,2.0
